Mount Sinai,5.0,145659.0,0.535,0.843,0.456,0.0011,3.0,0.0624,-10.541,0,0.23,4,0.34
No Captain - Dirty South Remix,62.0,347213.0,0.14,0.626,0.755,0.386,6.0,0.0938,-10.491,0,0.0337,4,0.372
Freedom,61.0,235160.0,0.0027,0.456,0.802,0.37,7.0,0.122,-7.173,1,0.0962,4,0.0616
Ultraviolet,19.0,229162.0,0.591,0.276,0.283,1.0E-4,5.0,0.0792,-8.588,0,0.0378,4,0.222
Lover Chanting - Edit,60.0,205464.0,0.0166,0.865,0.762,0.795,0.0,0.0233,-7.444,1,0.0762,4,0.896
Sleepin (feat. YoungBoy Never Broke Again),50.0,194138.0,0.0017,0.804,0.582,0.0,0.0,0.253,-6.43,0,0.296,4,0.212
Got Your Money,47.0,241746.0,0.0503,0.934,0.49,0.0,1.0,0.181,-5.972,1,0.177,4,0.702
Abrázame,28.0,199426.0,0.0738,0.687,0.785,0.0,2.0,0.104,-4.522,1,0.19,4,0.753
Justice,43.0,199573.0,2.0E-4,0.387,0.994,0.0011,8.0,0.341,-2.727,1,0.0578,4,NaN
I Know You So Well,8.0,102661.0,0.923,0.679,0.311,0.721,0.0,0.813,-16.557,0,0.105,4,0.304
Mi Jaragual,45.0,223426.0,0.491,0.67,0.738,0.0,2.0,0.0416,-5.994,1,0.0706,4,0.897
Puerto Rico,42.0,418880.0,0.0193,0.465,0.902,0.232,0.0,0.107,-8.267,1,0.0435,4,0.819
Bravo De Verdad,42.0,330930.0,0.749,0.729,0.763,0.0014,5.0,0.256,-5.652,1,0.0413,4,0.945
Lullaby,53.0,272788.0,0.983,0.512,0.0155,1.0E-4,3.0,0.294,-21.223,1,0.0441,4,0.196
Yamborghini High,71.0,302004.0,0.0283,0.838,0.765,0.0,7.0,0.0779,-6.299,1,0.28,4,0.635
The Seed (2.0),65.0,267933.0,0.039,0.758,0.957,0.0,7.0,0.133,-2.282,1,0.0357,4,0.966
Whatchu Mean,56.0,260680.0,0.0131,0.718,0.864,1.0E-4,0.0,0.192,-4.803,1,0.0436,4,0.523
"Shake, Shake, Shake",49.0,163236.0,0.0797,0.727,0.678,6.0E-4,10.0,0.115,-5.136,1,0.0625,4,0.204
Play With Fire,50.0,263053.0,0.485,0.62,0.524,0.0,0.0,0.106,-8.282,1,0.0297,4,0.244
Through Glass,60.0,282946.0,0.0417,0.545,0.753,0.0,3.0,0.389,-4.618,0,0.036,4,0.434
Look At Me Now,71.0,223933.0,0.0439,0.764,0.694,0.0,11.0,0.18,-5.745,0,0.189,4,0.581
I Get Around (Mono) - Mono,66.0,134386.0,0.36,0.39,0.625,0.0,9.0,0.0663,-7.813,0,0.0537,4,0.514
"Mama, I'm Coming Home",68.0,251866.0,0.0105,0.282,0.656,0.0,8.0,0.0892,-6.557,1,0.0302,4,0.242
The Final Countdown,63.0,236760.0,0.0201,0.544,0.738,0.0014,6.0,0.0497,-9.587,0,0.04,4,0.375
Everybody's Changing,72.0,215880.0,0.0014,0.517,0.839,4.0E-4,0.0,0.108,-3.521,1,0.0287,4,0.416
Guajira Guantanamera,43.0,312120.0,0.46,0.763,0.602,0.0,9.0,0.112,-6.263,1,0.031,4,0.668
Let It Go,63.0,194129.0,0.861,0.46,0.319,0.0,1.0,0.118,-8.621,1,0.0356,4,0.329
Assurance,59.0,249320.0,0.275,0.665,0.799,0.0,4.0,0.0756,-3.244,0,0.115,4,0.806
Bad Romance,28.0,294640.0,0.0026,0.695,0.919,0.0,0.0,0.062,-3.769,1,0.0381,4,0.717
All Rise,66.0,223546.0,0.121,0.721,0.737,0.0,5.0,0.165,-2.734,0,0.0324,4,0.931
Necessary Evil,60.0,317800.0,0.045,0.828,0.724,0.0618,9.0,0.132,-7.217,1,0.113,4,NaN
I Heard It Through The Grapevine,11.0,242648.0,6.0E-4,0.724,0.631,0.574,11.0,0.0821,-9.515,0,0.216,4,0.876
Girls And Boys,70.0,259386.0,0.0097,0.693,0.875,0.0,7.0,0.0601,-8.354,0,0.0315,4,0.901
Different League,46.0,180000.0,0.0411,0.919,0.502,0.0014,1.0,0.0993,-9.538,1,0.21,4,0.584
Tadow,75.0,301639.0,0.711,0.719,0.487,1.0E-4,9.0,0.0958,-6.21,0,0.0604,4,0.345
Nightingale (Scaled Down Version),70.0,128213.0,0.992,0.399,0.233,0.755,0.0,0.156,-15.423,1,0.0427,3,0.253
Taga,68.0,202027.0,0.38,0.815,0.718,0.0,7.0,0.13,-4.955,0,0.112,4,0.497
He Got You - Remastered,30.0,213400.0,0.16,0.803,0.596,0.0,2.0,0.101,-9.184,0,0.0345,4,NaN
Capsize,44.0,239986.0,0.587,0.474,0.549,0.006,0.0,0.0849,-8.92,0,0.0684,4,0.436
If This Is Love,57.0,220320.0,0.224,0.744,0.472,2.0E-4,7.0,0.239,-9.773,0,0.111,4,0.281
No Te Ilusiones Tanto,59.0,202733.0,0.676,0.761,0.501,0.0,5.0,0.0771,-5.19,1,0.0394,3,0.967
Everybody (Backstreet's Back) - Extended Version,61.0,287293.0,0.006,0.792,0.811,2.0E-4,10.0,0.224,-5.198,0,0.0367,4,0.509
Mirala Miralo,53.0,244293.0,0.0063,0.662,0.925,0.0,5.0,0.072,-3.399,1,0.0308,4,0.528
Gimme Some Mo,14.0,275141.0,1.0E-4,0.677,0.581,0.0585,4.0,0.606,-10.394,0,0.223,4,0.381
Super Bass,37.0,200013.0,0.29,0.721,0.867,0.0,11.0,0.503,-4.302,1,0.196,4,0.639
High Hopes,92.0,190946.0,0.193,0.579,0.904,0.0,5.0,0.064,-2.729,1,0.0618,4,0.681
American Pie,69.0,516893.0,0.699,0.531,0.481,0.0,4.0,0.0842,-11.709,0,0.06,4,0.491
I Don't Want to Wait (Artist's 20th Anniversary Edition),43.0,295000.0,0.269,0.37,0.46,0.0,6.0,0.0902,-7.051,1,0.0546,4,0.261
Body,86.0,163216.0,0.0476,0.752,0.764,1.0E-4,1.0,0.0543,-4.399,1,0.038,4,0.582
Hummingbird,56.0,192743.0,0.435,0.959,0.424,5.0E-4,2.0,0.107,-9.5,1,0.0522,4,0.852
You Never Knew,59.0,273573.0,0.385,0.73,0.837,0.0,6.0,0.321,-5.359,0,0.281,4,0.867
El Karma,61.0,195136.0,0.694,0.687,0.484,1.0E-4,2.0,0.0931,-6.511,1,0.0325,3,0.815
Fogo em Mim,44.0,143280.0,0.0516,0.539,0.927,0.0,5.0,0.225,-6.465,1,0.126,4,0.524
Arregaçada / U Can't Touch This,46.0,184388.0,0.0072,0.79,0.913,0.0,9.0,0.129,-5.678,0,0.0876,4,0.912
Above the Clouds,48.0,117073.0,0.561,0.778,0.368,0.542,2.0,0.114,-11.275,0,0.598,4,0.503
TAXI,41.0,221333.0,0.854,0.439,0.403,0.0,5.0,0.376,-11.523,1,0.422,4,0.376
Noairleft,51.0,110769.0,0.798,0.604,0.291,0.889,0.0,0.144,-13.967,1,0.392,1,0.111
If You Were Mine,71.0,204380.0,0.0099,0.656,0.773,0.0,8.0,0.436,-3.609,1,0.0297,4,0.406
Breakaway,46.0,226733.0,0.396,0.689,0.365,0.0039,8.0,0.107,-10.912,0,0.0733,4,0.285
Find You,1.0,248853.0,0.483,0.396,0.238,0.0011,0.0,0.0894,-15.045,1,0.0311,4,0.0755
Que Te Vaya Bien,23.0,233619.0,0.106,0.535,0.655,0.0,7.0,0.211,-9.079,1,0.0641,4,0.557
Bella,71.0,183745.0,0.422,0.767,0.639,0.0,6.0,0.124,-6.633,0,0.125,4,0.653
A Song With No Name,62.0,243042.0,0.874,0.534,0.127,0.774,6.0,0.112,-15.385,1,0.0358,4,0.181
All About,52.0,190551.0,0.596,0.717,0.615,0.0,3.0,0.0912,-6.636,1,0.059,4,0.417
Invencible,59.0,237080.0,0.0775,0.658,0.862,0.0,6.0,0.123,-5.992,0,0.0445,4,0.825
The First Steps,61.0,134820.0,0.975,0.319,0.22,0.937,0.0,0.151,-15.025,1,0.0318,4,0.473
Next Up 47,64.0,166217.0,0.556,0.851,0.603,0.0,7.0,0.0631,-6.226,0,0.117,4,0.585
Pa Que Me Invitan - Spanglish Version,53.0,234613.0,0.0344,0.8,0.757,0.0,6.0,0.0869,-5.118,0,0.092,4,NaN
The Man,3.0,255840.0,0.036,0.52,0.761,0.0,11.0,0.2,-7.196,0,0.0478,4,0.486
Skinny Genes,32.0,185186.0,0.608,0.776,0.836,8.0E-4,6.0,0.22,-6.984,0,0.0541,4,0.962
Are You Gonna' Waste My Time?,0.0,155786.0,0.0066,0.459,0.702,0.0,9.0,0.11,-9.255,1,0.07,4,0.646
Cut The Cord,68.0,224596.0,0.0035,0.447,0.966,2.0E-4,7.0,0.312,-2.966,1,0.089,4,0.533
Que Va,40.0,238160.0,0.13,0.771,0.835,0.0,0.0,0.0601,-3.388,1,0.0507,4,0.817
Our Way to Fall,54.0,258426.0,0.716,0.564,0.237,0.765,0.0,0.0968,-14.653,1,0.0319,4,0.553
Amame en Camara Lenta,45.0,389840.0,0.702,0.596,0.573,1.0E-4,10.0,0.258,-11.167,1,0.0453,4,0.841
Amiga,45.0,279946.0,0.747,0.529,0.648,0.0,11.0,0.158,-7.895,0,0.0399,4,0.808
Hall of Fame,79.0,202533.0,0.0653,0.421,0.873,0.0,10.0,0.123,-4.343,1,0.0565,4,0.63
Get You - Recorded at Spotify Studios NYC,66.0,226720.0,0.316,0.673,0.596,0.0,11.0,0.107,-6.489,0,0.0438,4,0.22
Liberation (with Cee-Lo),51.0,526373.0,0.0841,0.66,0.63,1.0E-4,11.0,0.0819,-9.615,1,0.149,4,0.591
I'm In Love,39.0,290306.0,0.023,0.632,0.561,0.0135,10.0,0.0918,-7.76,1,0.0433,4,0.389
Wicked Ones,52.0,172516.0,0.0353,0.587,0.635,0.0,5.0,0.331,-5.47,1,0.0377,4,0.591
Lágrimas,28.0,223040.0,0.628,0.651,0.718,0.001,0.0,0.386,-7.477,1,0.031,4,0.706
Choke,59.0,180000.0,0.871,0.652,0.403,0.808,9.0,0.0742,-14.328,0,0.0802,4,0.089
Soft,6.0,150906.0,0.64,0.695,0.66,0.816,0.0,0.0814,-7.51,1,0.0407,4,0.784
Void,50.0,362000.0,0.159,0.453,0.458,0.0393,11.0,0.179,-12.206,0,0.0318,4,0.128
Bang Bang - Hard Trap Beat Mix,33.0,236264.0,0.0068,0.827,0.451,0.806,9.0,0.0958,-10.387,1,0.0982,4,0.193
The Mother We Share,53.0,191293.0,0.0359,0.465,0.711,0.0,1.0,0.117,-5.139,1,0.0307,4,0.31
Little Numbers,9.0,219840.0,0.157,0.531,0.785,0.0,1.0,0.078,-4.788,1,0.0504,4,0.68
Growing Younger,31.0,183306.0,0.0328,0.454,0.819,0.0,0.0,0.064,-6.193,1,0.0476,4,0.432
Beautiful Life,38.0,161463.0,0.127,0.732,0.52,0.0347,2.0,0.139,-6.684,0,0.0376,4,0.339
I Like It,95.0,253390.0,0.099,0.816,0.726,0.0,5.0,0.372,-3.998,0,0.129,4,0.65
The Final Countdown,74.0,310333.0,0.0628,0.536,0.844,8.0E-4,6.0,0.0608,-6.918,0,0.058,4,0.185
High Enough,59.0,287320.0,0.0241,0.273,0.537,0.0,2.0,0.0922,-9.612,1,0.0306,4,0.232
Ace of Spades,74.0,165906.0,0.0024,0.317,0.981,0.0068,6.0,0.0852,-7.102,1,0.174,4,0.234
N.Y. State of Mind,64.0,293973.0,0.0394,0.665,0.91,0.0,6.0,0.227,-4.682,0,0.223,4,0.887
Informer,64.0,268910.0,0.0984,0.763,0.742,0.0,6.0,0.38,-10.975,0,0.188,4,0.483
Gone Till November,47.0,207466.0,0.0888,0.677,0.503,0.0,4.0,0.182,-9.027,1,0.0867,4,0.417
Come As You Are,74.0,218920.0,2.0E-4,0.505,0.825,9.0E-4,4.0,0.0855,-5.721,0,0.0401,4,0.541
Dreams,67.0,223533.0,0.169,0.749,0.461,0.0,9.0,0.0681,-13.652,1,0.0362,4,0.566
Sidestep,48.0,198383.0,0.272,0.663,0.697,0.0089,0.0,0.153,-5.503,1,0.0508,4,0.873
Multi Millionaire (feat. Lil Uzi Vert),81.0,170958.0,0.0263,0.854,0.817,0.0,1.0,0.169,-3.833,1,0.101,4,NaN
Boston,16.0,273666.0,0.191,0.556,0.448,0.0012,4.0,0.383,-10.921,1,0.0387,4,0.125
Dance for Me,44.0,158175.0,0.331,0.665,0.806,0.0,11.0,0.396,-5.622,1,0.0754,4,0.421
Kung Fu Fighting,25.0,196349.0,0.0424,0.612,0.685,0.0,2.0,0.151,-9.838,1,0.0656,4,0.579
A Minha Menina,42.0,284986.0,0.0568,0.455,0.93,0.0,7.0,0.464,-3.21,1,0.126,4,0.429
Unanswered Questions,43.0,196624.0,0.452,0.79,0.771,0.0,7.0,0.09,-5.118,1,0.328,4,0.312
WHACHU MEAN,48.0,214159.0,0.0602,0.758,0.714,0.0,11.0,0.198,-5.453,1,0.0863,4,0.46
Better Without You,60.0,174429.0,0.21,0.57,0.725,0.0,5.0,0.225,-6.765,0,0.273,5,0.683
Georgie,53.0,82500.0,0.227,0.791,0.339,0.0212,2.0,0.176,-14.807,1,0.0331,4,0.657
Feeling Good,47.0,141111.0,0.856,0.664,0.323,0.167,9.0,0.0942,-10.599,1,0.116,4,NaN
Perfect Instance,67.0,253061.0,0.727,0.481,0.256,0.816,5.0,0.114,-14.291,0,0.0284,3,0.0383
Too Tired,65.0,116893.0,0.513,0.8,0.252,0.224,11.0,0.109,-9.816,1,0.214,3,0.495
What I Came Here For,51.0,189424.0,0.822,0.575,0.378,0.0,5.0,0.347,-8.562,1,0.0278,4,0.564
Rikyu Garden,61.0,209414.0,0.994,0.317,0.0026,0.903,3.0,0.146,-27.59,1,0.05,4,0.14
Two Dollars in the Jukebox - 2008 Remastered Version,25.0,142773.0,0.067,0.759,0.621,3.0E-4,5.0,0.0623,-12.539,1,0.0314,4,0.921
Two Dozen Roses,38.0,223613.0,0.327,0.695,0.502,0.0,4.0,0.097,-12.01,1,0.0279,4,0.543
Cumbia Caliente,47.0,189226.0,0.114,0.77,0.525,0.0,9.0,0.0487,-9.943,0,0.0589,4,0.935
Go Deep,57.0,206613.0,0.207,0.78,0.742,2.0E-4,9.0,0.0831,-6.379,0,0.0481,4,0.515
Don't Give Up,50.0,202500.0,0.0185,0.755,0.893,0.202,6.0,0.118,-2.978,1,0.0623,4,0.441
Wicked Ones,64.0,172516.0,0.0353,0.587,0.635,0.0,5.0,0.331,-5.47,1,0.0377,4,0.591
Our House,46.0,199826.0,0.0343,0.614,0.638,1.0E-4,0.0,0.137,-10.48,1,0.0499,4,NaN
Loser,60.0,175449.0,0.0947,0.752,0.613,4.0E-4,9.0,0.0955,-8.1,0,0.0283,4,0.543
Pass That,23.0,193072.0,0.307,0.45,0.666,0.684,11.0,0.103,-13.314,1,0.055,4,0.309
Day 'N' Nite (nightmare),55.0,221240.0,0.48,0.878,0.444,0.0,11.0,0.113,-6.447,0,0.0652,4,0.789
Swag Surfin',54.0,249920.0,0.0144,0.734,0.921,0.0,11.0,0.0998,-5.663,0,0.0436,4,0.678
Kept Back (feat. Lil Pump),76.0,177651.0,0.0713,0.907,0.637,0.0,10.0,0.0816,-5.498,1,0.117,4,0.496
X,56.0,255640.0,0.0795,0.936,0.678,0.0,4.0,0.0838,-3.012,0,0.21,4,0.822
Uncomfortable,61.0,220666.0,0.0017,0.533,0.976,0.0,0.0,0.147,-2.501,1,0.0814,4,0.298
Top of the World,31.0,162051.0,0.001,0.485,0.983,0.0,6.0,0.183,-3.948,1,0.0762,4,NaN
Feed the Wolf,4.0,198031.0,0.0,0.404,0.982,2.0E-4,8.0,0.12,-1.962,1,0.115,3,0.397
Stayin' Alive - Remastered Version,26.0,285200.0,0.0696,0.675,0.899,1.0E-4,10.0,0.33,-6.124,0,0.0418,4,0.91
I Am Who They Say I Am (feat. Kevin Gates and Quando Rondo),76.0,200170.0,0.21,0.722,0.88,0.0,4.0,0.324,-3.989,0,0.24,4,0.79
Have Mercy (feat. Maleek Berry & Shenie Fogo),51.0,206400.0,0.0656,0.741,0.731,0.0,1.0,0.0957,-5.759,1,0.0921,4,0.667
Hate Me Now,65.0,284000.0,0.0058,0.678,0.77,0.0,9.0,0.109,-4.399,0,0.222,4,0.412
They Reminisce Over You,64.0,286693.0,0.141,0.761,0.683,0.0,2.0,0.342,-10.889,1,0.164,4,0.671
Trainwreck 1979,0.0,226693.0,0.0,0.522,0.934,0.0039,5.0,0.253,-5.03,0,0.0617,4,0.304
Tribulation,47.0,190400.0,0.0836,0.428,0.664,0.0,1.0,0.0901,-6.769,1,0.121,4,0.345
Telephone,52.0,220626.0,0.0077,0.829,0.813,4.0E-4,3.0,0.114,-5.811,1,0.044,4,0.743
Te Quiero Pa´Mi,71.0,211626.0,0.125,0.758,0.815,0.0,1.0,0.181,-3.983,1,0.0598,4,0.624
solace,44.0,69697.0,0.761,0.784,0.316,0.931,4.0,0.124,-20.824,0,0.217,4,0.617
Work Out,72.0,243180.0,0.492,0.678,0.659,0.0,1.0,0.106,-4.694,1,0.312,4,0.675
Mood,37.0,206957.0,0.0577,0.854,0.682,0.0,5.0,0.363,-8.944,0,0.198,4,0.903
tokyo glo remix,46.0,174545.0,0.501,0.752,0.758,6.0E-4,0.0,0.113,-7.274,1,0.0814,4,0.232
Driftin',52.0,174340.0,0.0491,0.734,0.423,0.0,7.0,0.106,-9.379,0,0.337,4,0.284
The Flute Song,80.0,147600.0,0.212,0.789,0.524,0.0,1.0,0.221,-7.942,0,0.273,4,0.343
Dive - Recorded At Sound Stage Nashville,69.0,260862.0,0.671,0.742,0.363,0.0,1.0,0.145,-8.188,1,0.0282,3,0.351
Side Effects,82.0,173840.0,0.0028,0.673,0.71,0.0,8.0,0.55,-6.744,1,0.0324,4,0.54
Stay Open,60.0,210612.0,0.209,0.663,0.589,6.0E-4,6.0,0.109,-8.091,0,0.191,4,0.412
I Don't Want You Back,49.0,225066.0,0.0991,0.817,0.639,2.0E-4,0.0,0.0401,-6.13,0,0.0548,4,0.522
After Midnight,58.0,207830.0,0.985,0.606,0.035,0.945,0.0,0.219,-21.878,0,0.0528,4,0.27
Felt,56.0,142207.0,0.995,0.533,0.0074,0.95,0.0,0.0849,-35.449,1,0.0498,4,0.598
Motion Sickness,58.0,205125.0,4.0E-4,0.578,0.983,0.0022,7.0,0.322,-3.008,1,0.0824,4,0.397
Scatter My Ashes Along the Coast or Don't,42.0,196223.0,5.0E-4,0.507,0.924,0.0,1.0,0.345,-4.063,1,0.0556,4,0.803
Amar Amei,70.0,217845.0,0.488,0.675,0.493,0.0,1.0,0.073,-5.197,0,0.0792,4,0.817
Bloodfeather,59.0,234093.0,4.0E-4,0.547,0.792,3.0E-4,9.0,0.106,-5.645,0,0.035,4,0.395
Gasoline,62.0,279333.0,3.0E-4,0.379,0.716,0.0012,4.0,0.0786,-4.312,1,0.0326,4,0.239
Love S.O.S. (WWW),56.0,285073.0,0.0612,0.391,0.753,0.0,10.0,0.663,-6.465,1,0.0533,4,0.083
Te ka lali shpirt,51.0,184668.0,0.0497,0.82,0.795,0.0,5.0,0.28,-5.005,0,0.0591,4,0.913
Winning,43.0,258079.0,0.0,0.426,0.721,0.023,1.0,0.0867,-9.391,0,0.0309,4,0.248
Hello Central (Give Me Central),5.0,176466.0,0.951,0.545,0.352,3.0E-4,8.0,0.137,-12.65,1,0.0323,4,0.369
Bands,75.0,98734.0,0.21,0.834,0.457,0.0,10.0,0.0641,-10.775,1,0.572,4,0.533
Belong To U,44.0,202574.0,0.586,0.633,0.765,1.0E-4,1.0,0.0966,-5.732,1,0.0474,4,0.489
Gracias a la Vida,52.0,278040.0,0.811,0.649,0.144,0.0,0.0,0.089,-16.809,1,0.0522,4,0.264
In My Room - Remastered,50.0,134133.0,0.184,0.341,0.416,1.0E-4,11.0,0.0917,-9.574,1,0.0265,3,0.499
After All,55.0,276333.0,0.035,0.534,0.893,0.0,9.0,0.134,-6.311,0,0.0329,4,0.338
Palace - Cover,58.0,229496.0,0.927,0.401,0.0427,1.0E-4,6.0,0.0984,-11.177,0,0.037,3,0.275
Hot Stuff,25.0,314760.0,0.0056,0.823,0.743,0.0306,0.0,0.0707,-13.98,1,0.0316,4,0.966
Distant Past,55.0,221693.0,0.0666,0.694,0.812,5.0E-4,11.0,0.211,-6.473,0,0.0355,4,0.522
Lose My Breath - Remastered Version,39.0,218000.0,5.0E-4,0.391,0.653,0.841,6.0,0.0954,-11.524,1,0.0266,4,0.398
Save This Heart,59.0,181880.0,0.168,0.518,0.466,0.0114,7.0,0.105,-13.394,1,0.0322,4,0.423
Rescue Me,18.0,172640.0,0.666,0.677,0.546,0.0,7.0,0.113,-9.7,1,0.0321,4,0.956
The Point,52.0,198453.0,0.0616,0.742,0.693,0.0,5.0,0.115,-5.494,1,0.0408,4,0.549
Call It Dreaming,67.0,231760.0,0.61,0.519,0.515,1.0E-4,5.0,0.107,-9.448,1,0.031,4,NaN
Singing to Me,55.0,183413.0,0.807,0.473,0.318,0.0,2.0,0.11,-9.183,1,0.0455,4,0.165
Pistol Packin' Mama - Single Version,54.0,182500.0,0.784,0.646,0.273,0.0,7.0,0.1,-14.194,1,0.214,4,0.897
Yakety Axe - Buddha Remastered - 2000,33.0,123240.0,0.305,0.608,0.691,0.629,0.0,0.067,-10.119,1,0.0331,4,0.921
Today All Over Again,26.0,196666.0,0.641,0.574,0.17,0.0,7.0,0.12,-17.717,1,0.0267,3,0.491
Little Bitty,53.0,158626.0,0.151,0.571,0.818,0.0,4.0,0.348,-6.539,1,0.0415,4,0.728
Tu Y Yo - Cumbia Remix,45.0,232292.0,0.102,0.689,0.572,0.0,5.0,0.332,-6.8,0,0.0725,4,0.859
The World Is Mine,47.0,219946.0,1.0E-4,0.682,0.93,0.0123,11.0,0.0481,-4.036,0,0.0846,4,0.46
Disorder - 2007 Remastered Version,65.0,209039.0,3.0E-4,0.32,0.798,0.692,10.0,0.176,-7.078,0,0.124,4,0.74
Paradiso,57.0,308946.0,0.0248,0.577,0.441,0.0706,5.0,0.123,-8.455,1,0.075,3,0.171
In Time (feat. Belle Doron),57.0,223500.0,0.246,0.624,0.638,0.2,7.0,0.0939,-8.075,0,0.0482,4,0.238
Worth It,78.0,224573.0,0.063,0.884,0.765,0.0,8.0,0.118,-3.865,1,0.0882,4,0.594
Esta Despierto,45.0,205106.0,0.0165,0.851,0.797,0.0041,4.0,0.114,-6.401,1,0.0818,4,0.82
Me Enamoro de Ella,0.0,259057.0,0.638,0.62,0.892,0.0,7.0,0.114,-6.932,1,0.0379,4,0.961
Sea Holidays,49.0,149654.0,0.376,0.615,0.451,0.733,11.0,0.657,-7.17,0,0.124,4,0.376
Small,43.0,109882.0,0.712,0.44,0.138,0.0,1.0,0.139,-22.792,1,0.0367,4,0.489
Ghost Town,78.0,271386.0,0.0954,0.572,0.543,0.0,7.0,0.329,-4.251,0,0.0287,4,0.329
Fortunate Son,18.0,137786.0,0.22,0.627,0.706,0.114,0.0,0.244,-6.246,1,0.0336,4,0.491
Red Alert,0.0,261929.0,0.0014,0.846,0.544,0.861,0.0,0.104,-7.403,1,0.0693,4,0.225
Spread Love (Paddington) [feat. DVNO],67.0,192731.0,0.0215,0.729,0.899,0.0012,0.0,0.116,-4.757,1,0.191,4,0.623
Saturday Sun,60.0,214720.0,0.484,0.637,0.864,0.0,8.0,0.222,-4.381,1,0.0468,4,0.706
Shape of Love (feat. Boy & Bear),60.0,188453.0,0.118,0.625,0.736,0.0,1.0,0.167,-8.658,0,0.0325,4,0.909
Airplanes (feat. Hayley Williams),77.0,180480.0,0.11,0.66,0.867,0.0,6.0,0.0368,-4.285,0,0.116,4,0.377
Black Mags pt. II,7.0,195750.0,0.0076,0.803,0.263,4.0E-4,1.0,0.069,-19.313,1,0.523,4,0.264
Something Fresh to Swing To (Vocal Version),26.0,240843.0,0.379,0.869,0.823,0.0,8.0,0.763,-5.069,1,0.305,4,0.872
Backseat Freestyle,40.0,212693.0,5.0E-4,0.585,0.645,0.0,1.0,0.322,-7.732,1,0.293,4,0.631
Electric (feat. Khalid),11.0,245293.0,0.593,0.637,0.359,1.0E-4,10.0,0.108,-9.841,0,0.0325,4,0.142
Ranchitos Escondidos,59.0,134349.0,0.243,0.81,0.516,1.0E-4,9.0,0.0675,-8.044,1,0.0388,3,0.964
So Strong,37.0,291724.0,0.001,0.499,0.945,0.872,2.0,0.263,-4.457,0,0.0388,4,0.889
Your Love - Mob Tactics Remix,38.0,274472.0,0.0016,0.482,0.989,0.393,4.0,0.325,-1.747,0,0.0506,4,0.305
Manteca,40.0,202226.0,0.551,0.614,0.73,0.852,10.0,0.108,-6.089,0,0.199,4,0.628
Desafío,44.0,233079.0,0.486,0.161,0.482,0.409,1.0,0.371,-11.21,0,0.0472,5,0.0926
PARALLAX,46.0,138024.0,0.0362,0.636,0.754,0.697,2.0,0.0955,-5.958,1,0.37,4,0.583
Nefertiti,25.0,265573.0,0.0418,0.545,0.856,0.048,9.0,0.158,-4.685,1,0.0359,3,0.441
Mambo Inn,0.0,829586.0,0.724,0.489,0.762,0.574,7.0,0.098,-10.652,1,0.0543,4,0.763
That's What I Like,86.0,206693.0,0.013,0.853,0.56,0.0,1.0,0.0944,-4.961,1,0.0406,4,0.86
Too Much Time (feat. Luu Breeze & Emerson Brooks),48.0,215238.0,0.379,0.407,0.57,0.0,1.0,0.145,-8.439,1,0.448,3,0.587
What Do I Do - Dunisco Remix,41.0,206403.0,0.115,0.802,0.844,0.0,6.0,0.0764,-6.257,0,0.306,4,0.636
Ring My Bell,59.0,491933.0,0.0661,0.781,0.556,0.0907,5.0,0.0339,-13.067,0,0.0611,4,0.968
Seventeen,73.0,218350.0,0.165,0.612,0.743,0.0,4.0,0.319,-7.25,1,0.0442,4,NaN
Big Bushy Mustache,24.0,215933.0,0.024,0.553,0.927,1.0E-4,0.0,0.235,-3.628,1,0.0855,4,0.76
Untitled,70.0,135706.0,0.905,0.567,0.199,0.0,9.0,0.131,-9.601,1,0.101,5,0.329
Black - Original Mix,36.0,255000.0,0.0903,0.691,0.963,0.0672,9.0,0.0426,-3.279,1,0.156,4,0.199
Africa,22.0,296173.0,0.194,0.687,0.592,5.0E-4,9.0,0.0502,-9.112,1,0.0295,4,0.712
Beyond - Recorded at Spotify Studios NYC,58.0,244213.0,0.527,0.634,0.433,0.0,4.0,0.069,-7.896,1,0.058,4,0.247
Talk Dirty (feat. 2 Chainz),66.0,177685.0,0.0348,0.76,0.652,0.0,6.0,0.307,-7.321,1,0.232,4,0.759
Us (feat. Gunna),50.0,161933.0,0.309,0.517,0.603,0.0,4.0,0.107,-11.631,0,0.831,4,0.183
Home,50.0,268466.0,0.0708,0.756,0.704,1.0E-4,4.0,0.0394,-8.93,0,0.0428,4,0.301
Electric Bones,44.0,192066.0,9.0E-4,0.592,0.879,0.0029,1.0,0.902,-4.365,1,0.0481,4,0.671
Infatuated,63.0,147615.0,0.0312,0.748,0.779,0.0,1.0,0.0721,-4.28,1,0.0498,4,0.326
Son Tus Miradas,39.0,173933.0,0.565,0.604,0.532,0.0,10.0,0.197,-10.053,1,0.0268,4,NaN
All The Things She Said - Original Album Version (Edited),16.0,212266.0,0.032,0.605,0.828,0.0025,5.0,0.121,-6.144,0,0.0389,4,0.365
Stranger To Me Now,48.0,180650.0,0.13,0.694,0.797,0.0,4.0,0.0956,-3.232,1,0.0612,4,0.42
Swerve... the reeping of all that is worthwhile (Noir not withstanding),30.0,310186.0,0.144,0.709,0.412,1.0E-4,8.0,0.0814,-11.602,1,0.488,4,0.509
Invitation,1.0,202186.0,0.0261,0.659,0.662,0.0,1.0,0.0689,-3.15,0,0.0807,4,0.407
